year,province,crop_type,average_yield_kg_per_hectare,total_farm_value_dollars,avg_rainfall_mm,avg_temperature_c,irrigation_used
1938,Manitoba,Soybeans,2839,264410.86,409.9156465295542,16.429447792204247,No
1946,British Columbia,Soybeans,3255,94595.3,517.2888825009709,8.558373077530558,Yes
1988,Alberta,Sugar Beets,4526,871431.2,304.0660721261892,11.029292842331666,No
1998,Alberta,Tomatoes,4165,438368.7,436.92356862030204,8.14841946712817,No
1967,Ontario,Barley,2976,278963.75,329.5300288994497,13.971626054919842,No
2004,British Columbia,Corn,4677,1234673.98,473.6377035675295,8.822442892395035,Yes
1994,Prince Edward Island,Rye,2005,555324.34,471.45448854507003,11.094812230084695,Yes
1930,Ontario,Sugar Beets,4607,455446.56,375.47987739516384,9.546071751965966,Yes
2021,Ontario,Potatoes,4422,976182.97,501.9515347393244,15.469550613908336,Yes
1968,Nova Scotia,Rye,1534,94181.01999999999,519.5656325924257,11.885439148892907,No
1948,Prince Edward Island,Sugar Beets,4554,862136.18,372.0066955160459,16.121122773801392,No
1968,Ontario,Soybeans,1572,694183.84,155.14266182136106,6.586306186616324,No
2013,Nova Scotia,Potatoes,2577,259377.7,277.39717584484265,12.765965436799911,Yes
1949,Quebec,Soybeans,2650,485040.29000000004,491.5065167647547,11.315206275609588,Yes
1950,Saskatchewan,Rye,1941,425014.2,358.2831626045179,14.226731188575473,No
1965,Alberta,Tomatoes,3021,335517.75,597.5510097776194,10.829826024415226,Yes
2013,British Columbia,Wheat,1731,209268.56,302.62376940184663,12.583312501936339,Yes
1972,Ontario,Barley,2724,94083.66,453.50348513757893,12.217473959285934,No
1985,British Columbia,Rye,1249,87767.68,495.40475374674395,6.763583931239779,No
1995,Nova Scotia,Corn,3062,321784.3,242.2798713412916,11.765668900057939,Yes
1989,Manitoba,Sugar Beets,3611,1098260.29,542.8633792447239,10.562622130420982,No
2016,Saskatchewan,Tomatoes,4204,3792124.0,465.7207073238834,12.680941292591045,No
1921,Quebec,Potatoes,3832,193587.25,362.5730012288073,14.356285706826231,No
1975,Prince Edward Island,Wheat,3480,273197.2,337.71044733150205,15.92756796523341,No
1992,Ontario,Rye,1792,376644.45,444.8526746372448,15.182407496005732,No
1965,New Brunswick,Oats,1876,99567.55,504.58416765788564,9.208122390937719,No
1990,Ontario,Wheat,2939,198214.2,360.27172651445534,9.59672787043788,Yes
2017,British Columbia,Corn,5725,1342737.35,363.24008402994593,13.383901157854083,Yes
1943,Alberta,Potatoes,3241,641576.95,465.6359677690331,13.665403596078406,No
1942,New Brunswick,Sugar Beets,4606,533750.1799999999,452.71067999967954,12.271738815535544,Yes
1980,British Columbia,Potatoes,4504,1702999.0,421.3963525411105,10.953768465373217,No
1955,Alberta,Corn,4953,432236.19,511.93732986097876,14.19549437217267,Yes
1942,New Brunswick,Corn,4450,418231.28,532.525184193419,9.856372321427033,Yes
1930,New Brunswick,Oats,1534,113137.6,527.8842824057234,6.260454465860747,Yes
1966,Ontario,Barley,1758,39097.94,546.2959861983867,5.851759878957151,No
2020,Prince Edward Island,Sugar Beets,1978,386727.6,276.44327773223876,3.826740938511002,No
1978,Manitoba,Oats,2317,358746.72,547.9933418749837,11.62518010117171,Yes
2017,British Columbia,Corn,5181,1666897.5,426.86543389613774,9.11944834386206,No
1921,Alberta,Barley,2386,305170.36,427.39801079253334,11.724292117075256,No
1976,Nova Scotia,Barley,2277,99017.95999999999,544.8864614513894,8.223300508465758,No
1935,Prince Edward Island,Tomatoes,3520,1529446.5,483.53516721827907,10.70703943384131,Yes
1983,New Brunswick,Soybeans,3843,1273905.72,352.18257217941647,11.238610963434324,Yes
1930,British Columbia,Rye,1546,253686.84000000003,423.2766709837143,16.0204772879801,No
1935,British Columbia,Potatoes,2644,204985.87,252.6619085586785,11.454642982689947,Yes
1970,Manitoba,Sugar Beets,2944,615569.2,318.0609117865123,3.633936188708748,Yes
1979,British Columbia,Oats,1683,210508.99,661.3085763574588,10.16536036398992,Yes
1925,Ontario,Oats,2220,116043.9,297.1783882773487,10.464086670346187,No
1924,Ontario,Wheat,3207,579792.72,475.095021440967,14.514443337640694,Yes
1981,British Columbia,Corn,5646,417071.19,446.70048615838743,14.338943190672408,Yes
2009,Prince Edward Island,Sugar Beets,3783,885801.67,425.24236964351053,9.29284617968384,No
1966,Prince Edward Island,Soybeans,3477,925702.26,352.66034837862287,11.160833619711946,Yes
1975,Quebec,Corn,3924,487363.17,292.3541747349234,12.679954504027574,Yes
1925,Nova Scotia,Oats,1762,80163.15,333.3158084617983,16.391615638078843,No
2020,Ontario,Sugar Beets,3560,578767.4,427.145575415167,10.078136594208557,No
2005,Ontario,Barley,2361,459426.53,399.9684953212964,11.732955577816206,No
1965,New Brunswick,Oats,1880,100502.55,513.5300451362898,9.13270885787988,No
2019,British Columbia,Tomatoes,3713,827550.2,470.3779446323322,13.186429403765482,Yes
1930,Ontario,Rye,1617,288936.56,372.4920909077644,11.639611539207571,No
1955,Saskatchewan,Wheat,1393,380217.1,341.9889215024224,6.3556460508860795,No
1966,Saskatchewan,Sugar Beets,2886,422767.14,253.42087777927946,10.334226540662868,No
2014,Quebec,Barley,1979,509998.12,382.52302121289006,16.621506891867252,No
2013,Nova Scotia,Potatoes,2516,299018.7,273.07585243692233,13.140868928873868,Yes
1994,New Brunswick,Sugar Beets,3375,137372.87,375.5937311434748,12.204190850860904,No
1990,Ontario,Corn,4951,1283245.46,313.4039823962149,10.911354766956359,No
1940,Alberta,Soybeans,2633,357261.0,342.73568971447423,13.136099931999432,No
2003,Manitoba,Corn,3367,272616.58999999997,378.5376662976894,5.183424820722248,Yes
1940,Manitoba,Sugar Beets,4299,54214.03999999999,345.66938080264975,11.04734073776318,Yes
2020,Alberta,Canola,2028,529900.0,503.49436974960764,12.403981039081218,No
1955,New Brunswick,Barley,2915,542423.01,546.5382506252254,8.45020173919698,Yes
1975,Quebec,Corn,4040,438711.17,272.87893798774013,15.200490308869414,Yes
2012,Ontario,Corn,5811,419284.86,350.90200425382653,13.372134808826765,Yes
1953,Quebec,Tomatoes,3252,516847.55,377.78948079037616,13.406279189944813,Yes
1957,British Columbia,Corn,5064,516812.37,511.8747953906764,15.458389288118873,No
1979,British Columbia,Oats,1358,140951.99,622.2713908640058,12.34644220393262,Yes
1955,Manitoba,Tomatoes,3515,1737516.25,435.72911945195875,17.11114501117094,Yes
1935,British Columbia,Potatoes,2366,223342.87,281.7647738564576,9.066457994650271,Yes
2020,Alberta,Canola,2183,571183.0,550.6782385571756,13.537477767440258,No
1930,New Brunswick,Oats,1556,77156.6,539.7245646686135,8.906758776473694,Yes
2022,Saskatchewan,Barley,2266,649542.17,338.36758329107755,9.552171437247754,Yes
1936,Prince Edward Island,Potatoes,4776,999556.6,442.58261191250557,15.732833572342273,No
1982,Quebec,Canola,1969,1149220.2,316.55567648501335,15.542113133967568,Yes
2002,Quebec,Rye,1838,76082.20999999999,433.41591760210906,13.603973132268889,Yes
1950,New Brunswick,Sugar Beets,4228,847294.02,331.1161370016435,15.66718280664248,Yes
1967,Alberta,Wheat,1861,69013.02,279.59411262141475,9.677896390559104,No
1961,Alberta,Barley,3068,601245.82,375.16415756336386,12.096079612397341,Yes
1989,Alberta,Canola,1034,519622.76,473.693067656803,9.52368587310004,Yes
2001,British Columbia,Potatoes,3252,1261741.73,433.38794960516105,10.784766949201357,Yes
2018,Nova Scotia,Wheat,2695,776117.32,361.84578348983666,12.886558678764459,No
1986,New Brunswick,Wheat,2374,308868.2,402.67070794516167,9.510738939626481,Yes
1930,Ontario,Sugar Beets,4715,482299.56,428.974637951016,10.573039390484755,Yes
1969,Saskatchewan,Tomatoes,3780,964423.05,261.2446738030847,12.847178270925257,No
2002,Prince Edward Island,Rye,1559,378551.37,522.9781744743666,6.263779528706329,No
1993,Prince Edward Island,Sugar Beets,4241,127244.84,473.37486017257413,10.175865662719119,No
1959,Nova Scotia,Rye,1930,387919.32,521.343918648263,18.9833703242281,Yes
2012,Ontario,Corn,5497,492720.86,388.13978406452054,12.928568198669861,Yes
1986,New Brunswick,Barley,2309,336734.43,483.56655310963794,14.976191414286301,No
2017,British Columbia,Corn,5296,1670563.5,489.0942751213829,11.779643036950516,No
1996,Alberta,Barley,1776,341204.09,236.80852683472915,14.514599773821296,Yes
1967,Ontario,Barley,2770,299136.75,346.6333588076185,14.536220426072434,No
1962,Manitoba,Tomatoes,3474,1884699.5,400.800072530567,11.497336152828172,No
1937,Prince Edward Island,Tomatoes,3540,1761014.6,339.70067989735844,14.647402320320653,Yes
2010,Prince Edward Island,Tomatoes,2342,802017.5,316.2601573181356,8.58525989465301,Yes
1933,British Columbia,Corn,4621,854632.89,367.8544859988955,14.189401261419134,No
1996,Alberta,Canola,1957,133683.12,401.77246847391746,17.18555698196427,No
1928,Alberta,Barley,2664,380197.66,480.63126753550176,11.967471875719413,No
1967,Ontario,Barley,2915,363557.75,299.84972319152246,13.651288052535572,No
2015,Alberta,Wheat,3077,251184.0,349.0472146617625,19.17412276322492,Yes
1978,Prince Edward Island,Rye,1718,405338.4,488.7213021295698,15.517274938277723,No
2012,Ontario,Corn,5712,479274.86,408.4703102090894,12.762629671128462,Yes
1970,Quebec,Tomatoes,3519,260615.0,592.9672751125287,10.550799190104527,Yes
1922,Prince Edward Island,Corn,5622,471785.68,448.4760902099655,13.633487251655124,No
2000,British Columbia,Oats,1486,134572.9,264.94364441616403,12.21381578634454,Yes
1934,Quebec,Tomatoes,4203,1836603.8,453.9086255281177,10.703721006702954,No
2016,Saskatchewan,Tomatoes,4068,3778340.0,490.5912206220308,12.064596840181183,No
2023,British Columbia,Potatoes,4653,947710.88,489.9659952951883,21.24649537691363,Yes
1997,Prince Edward Island,Barley,2396,170499.48,364.65460800653796,10.749025945888743,Yes
1998,Nova Scotia,Barley,2362,296941.73,616.3242351517042,11.893426840708992,Yes
2002,Saskatchewan,Sugar Beets,4564,1198428.21,448.81882800466633,11.096205773127116,No
1990,Ontario,Corn,4691,1291515.46,353.25229969821993,12.823416855478413,No
2014,New Brunswick,Potatoes,3393,405751.2,383.1252497398086,7.584034140663056,Yes
1939,New Brunswick,Soybeans,1964,505478.18,368.8035738207255,8.649013701020127,No
1986,Nova Scotia,Potatoes,3363,1169153.7,446.38731481073796,7.963035648483206,No
2021,Nova Scotia,Barley,3019,509861.23,295.4602680536661,13.480096096895853,No
2022,Prince Edward Island,Barley,2267,728514.92,450.37591265488925,12.664818561602743,No
1977,Ontario,Potatoes,2334,875723.55,239.15362814139553,15.170832504810093,Yes
1989,Alberta,Oats,1931,149497.42,324.54223816094134,8.219480266505784,Yes
1948,British Columbia,Sugar Beets,4817,213351.9,363.3909707896137,14.82708062431957,No
2022,Nova Scotia,Sugar Beets,4135,1453459.13,431.3844810580852,13.354581776099536,Yes
1962,Quebec,Oats,2236,63117.520000000004,331.30624173975815,11.11326083556666,No
1979,Manitoba,Soybeans,2955,1261262.47,319.5889666154139,5.61211597189191,Yes
1960,British Columbia,Wheat,2561,159751.2,402.919419328288,10.957554073022708,Yes
1969,Saskatchewan,Tomatoes,3599,873506.05,349.27247336977604,13.482140946126183,No
2015,Prince Edward Island,Rye,2214,469556.16,437.9657008086276,11.527252244580785,No
2003,Manitoba,Corn,3159,273852.58999999997,359.47534027470624,5.720144787322866,Yes
1994,Alberta,Oats,1866,308790.74,502.93845292427596,15.172368497303555,Yes
1927,Manitoba,Potatoes,4661,466656.93,541.3032418643917,10.40916029515568,No
1986,Alberta,Corn,2956,573994.9,296.0683485091869,10.18592444267139,No
1961,Alberta,Barley,2978,629488.82,386.74976424811456,12.735208202534658,Yes
1996,Ontario,Oats,1424,359910.76,212.16703336248088,12.179102800509995,No
2024,British Columbia,Wheat,3573,75049.12,375.8230457168311,9.974359110328889,Yes
1945,Manitoba,Canola,2009,865592.0,336.13370374822364,15.271898983405126,Yes
2024,Saskatchewan,Soybeans,1874,802985.0,156.5889569920437,10.72369292739326,Yes
1983,Prince Edward Island,Sugar Beets,4282,1056519.11,450.2440918283606,8.51834261095332,No
1954,Prince Edward Island,Canola,1828,694014.56,538.5669386335928,7.521655741406537,No
1938,Nova Scotia,Barley,2251,283384.83,345.41430049855836,6.990752086049577,No
1975,Quebec,Soybeans,2297,452350.1,369.77655807794844,7.728659778981548,Yes
2023,Prince Edward Island,Corn,5727,1782973.94,513.0009151637914,8.560197794544743,Yes
1996,Saskatchewan,Corn,5515,1303670.82,440.63509948739244,15.969772855469861,Yes
1964,Prince Edward Island,Soybeans,1922,468211.4,141.44440050613017,15.685247871066476,No
1957,Prince Edward Island,Potatoes,4616,875995.5,313.80793611515037,13.88887023264364,No
1962,Prince Edward Island,Corn,5008,845104.94,396.4491236872028,10.61084291983375,Yes
1960,Manitoba,Corn,4025,198602.88,426.6071492763692,17.526856085960077,No
1992,Alberta,Tomatoes,2788,343969.2,524.2308264790607,10.464659868143748,Yes
1953,Nova Scotia,Soybeans,3002,626133.98,466.820271484836,15.85542875116145,Yes
2000,New Brunswick,Wheat,2025,683696.6,423.52545510058997,6.180641085908007,No
2022,British Columbia,Sugar Beets,3117,1036288.99,274.2687171457087,12.897455096337712,Yes
1954,Manitoba,Potatoes,4109,370481.75,350.1686641168392,12.693827878217942,No
1924,Manitoba,Potatoes,3728,108908.0,447.99867243227834,7.413061027176521,No
1980,Nova Scotia,Potatoes,3716,174856.0,420.392475091292,8.731279070702227,Yes
1923,Manitoba,Sugar Beets,3775,359885.42,394.99507834292535,18.813007423154744,Yes
1970,Quebec,Tomatoes,3629,302796.0,584.9572697960705,11.907426745242406,Yes
2003,Alberta,Barley,2875,416218.9,366.9174762150876,15.430985574447131,No
1955,Manitoba,Canola,1286,176592.2,585.836470649813,3.5786493823783934,No
1944,New Brunswick,Potatoes,3615,713015.0,351.8750357244588,12.274975656582587,No
2023,Prince Edward Island,Corn,5786,1750492.94,515.8427696200965,11.64873958623477,Yes
1930,Ontario,Rye,1559,240056.56,451.65718722842024,14.060142288025375,No
2007,Quebec,Canola,1096,664509.44,268.3766774519624,10.574898563792857,No
2005,Ontario,Soybeans,2888,1272004.2,473.12439136651625,12.22085670508794,Yes
1928,Quebec,Oats,2242,371694.42,362.4925736616267,12.649281749212442,Yes
1997,Ontario,Canola,1242,423007.12,327.30535227326925,12.909294108531165,Yes
1965,New Brunswick,Soybeans,3301,407624.1,294.65009339316873,13.47476975965701,No
1979,Manitoba,Soybeans,2896,769095.9,485.6823000249694,8.539286370649679,Yes
2003,Manitoba,Wheat,3562,956907.16,490.33085747921365,16.066980187231124,No
1975,British Columbia,Barley,2557,351489.53,575.1694379218274,10.169091936445977,Yes
2015,Alberta,Wheat,2693,233411.0,328.0901005443083,18.389270483896482,Yes
1976,Prince Edward Island,Wheat,3233,607577.4,309.37777738981697,12.499995728043288,Yes
1935,Quebec,Tomatoes,3436,762225.0,640.8048969524073,9.2346170448327,No
1943,Alberta,Potatoes,3214,662570.95,410.46068683856055,12.412012162334968,No
2012,Ontario,Corn,5538,395131.86,372.0521243639011,13.166413321927624,Yes
2013,Nova Scotia,Rye,956,97776.96,155.25070334756614,11.709585448100484,Yes
1954,Prince Edward Island,Canola,1539,761626.56,597.6342542689999,9.513904615733075,No
2018,Nova Scotia,Sugar Beets,4757,1456015.09,311.00451445936386,10.857114440179895,No
2007,Quebec,Canola,1138,659397.44,321.4026013692122,11.899976350611116,No
1978,Alberta,Rye,1694,316209.06,417.2865488059944,8.249331888079649,Yes
2022,Ontario,Tomatoes,2915,1007829.8,382.2614588498621,14.285861943581153,No
1996,Saskatchewan,Corn,5405,1351796.82,516.6765265741068,13.021838118682922,Yes
1954,British Columbia,Canola,1513,99885.32,396.64400431413947,11.920497242819557,Yes
1968,Nova Scotia,Rye,1446,25466.019999999997,522.9270076602544,11.497421686204987,No
1979,New Brunswick,Potatoes,3780,191024.98,360.4117877289277,16.789864635430355,No
1966,Ontario,Barley,1784,26457.940000000002,552.5153459981115,7.816236792541436,No
2002,Nova Scotia,Tomatoes,2680,1231408.6,572.3267865723243,12.96912370164631,No
1975,Prince Edward Island,Canola,1672,520586.4,515.1523343334009,15.755355248156345,No
1927,New Brunswick,Corn,4553,764198.56,469.45995791872804,11.600629157582194,No
1931,New Brunswick,Tomatoes,4106,1190626.55,433.06851924649817,10.29351553023517,Yes
2002,Prince Edward Island,Soybeans,3714,1509483.24,418.81029185570895,12.53279744063822,No
1997,Ontario,Canola,1318,670052.32,527.3086765640021,13.816002761855717,Yes
1921,Manitoba,Canola,1818,279421.12,434.83694925705475,15.747923767484389,No
1934,Nova Scotia,Tomatoes,3331,1224757.0,525.3902757120883,14.61002761133552,Yes
1989,Ontario,Sugar Beets,2237,533970.8,272.17101017777935,9.233569940552172,No
1997,Ontario,Canola,1697,674553.32,575.1029600658457,15.540826519775736,Yes
2022,Nova Scotia,Sugar Beets,3970,1490244.13,460.12712458136264,13.061048063587453,Yes
1956,Nova Scotia,Soybeans,2972,151314.0,349.50979851215016,12.00633901713061,No
2013,Prince Edward Island,Oats,1793,134906.46000000002,374.4284347634845,8.934437099796126,Yes
1975,British Columbia,Barley,2692,362043.53,534.4381958408952,7.804352374048552,Yes
1935,Prince Edward Island,Tomatoes,3429,1541012.5,445.6943487711061,9.837737750725635,Yes
1997,Prince Edward Island,Barley,2260,223068.48,347.09893170658466,14.147802871990672,Yes
2023,British Columbia,Potatoes,4415,859896.88,506.1365913850937,19.729368121959613,Yes
1924,Quebec,Sugar Beets,4439,320824.9,363.03313926263525,12.411743374960492,Yes
1982,British Columbia,Barley,2497,494839.93,545.4245032006158,12.382249498851124,No
1996,Alberta,Canola,1895,54450.119999999995,429.3616818425087,14.25369322350973,No
1920,British Columbia,Tomatoes,3645,1364924.0,501.7751604054979,6.955154018593772,Yes
1921,Prince Edward Island,Tomatoes,3756,585082.65,441.2356309932954,7.251815609893244,Yes
1934,Nova Scotia,Tomatoes,3560,1186161.0,439.17815308402754,16.85584532704095,Yes
1979,Alberta,Tomatoes,2729,1985098.85,491.2366261710184,3.371288511307757,Yes
1955,Manitoba,Corn,4924,314356.41,504.27188134369544,9.494699869934744,No
1924,Ontario,Corn,4029,448803.18,442.4860516829668,17.71057918718207,No
1978,Alberta,Rye,1638,226045.06,432.66113101216934,9.31980344960598,Yes
1957,Prince Edward Island,Potatoes,4364,882092.5,280.842520259732,15.350159550043369,No
1923,Manitoba,Canola,1903,238295.16,393.7263714838661,18.61410085263527,Yes
2007,Alberta,Rye,1628,51130.14,328.43906747998665,13.383775316188718,Yes
1986,Nova Scotia,Potatoes,3493,1165120.7,393.59235692485856,5.781678427024007,No
1991,Alberta,Barley,2767,400948.6,456.5264564224071,14.471202635431059,Yes
1939,Nova Scotia,Corn,5377,758564.37,406.86318001014433,10.248239365941163,No
1980,British Columbia,Potatoes,4518,1752067.0,475.5357725427261,9.823120960393672,No
2002,British Columbia,Soybeans,3110,954746.34,375.49381074483887,7.930373547433125,No
1996,Nova Scotia,Corn,3731,1175535.3,317.0507717564489,12.825832456308838,Yes
1970,Nova Scotia,Sugar Beets,3322,281929.75,519.3417239004117,10.691695058624864,Yes
1947,Ontario,Wheat,2461,679701.46,436.7574957553884,13.106368754367661,Yes
2017,Alberta,Wheat,2573,195081.0,457.54492360114693,15.74498102496143,No
1996,Saskatchewan,Soybeans,2390,841317.28,298.5426116154464,11.607714580063664,Yes
2020,Prince Edward Island,Sugar Beets,2058,362460.6,295.44437572270255,5.482492725615105,No
2017,British Columbia,Sugar Beets,3298,80603.23,569.1764672559851,9.132732362618258,No
1938,Alberta,Tomatoes,3682,385693.4,394.391787900256,9.475826711414976,No
2016,British Columbia,Wheat,2421,316017.96,475.6515062125265,9.932150116379427,Yes
2017,British Columbia,Corn,5254,1639592.5,450.6443998047589,9.121156559694873,No
1979,British Columbia,Potatoes,4010,362175.53,289.81770401270967,9.795849224133775,Yes
1972,Quebec,Potatoes,3594,1228802.2,385.7210604725384,3.4377241023452094,Yes
1965,Alberta,Tomatoes,2882,326100.75,605.1415588339789,12.008391141156817,Yes
1925,New Brunswick,Potatoes,3261,742254.12,439.08669623775216,5.796051771707331,No
1962,Prince Edward Island,Corn,4962,821425.94,452.76057534263344,10.399702460860874,Yes
1923,Prince Edward Island,Barley,2074,47636.100000000006,549.7255159467945,12.772044369761119,No
1930,Ontario,Rye,1604,272489.56,381.0568083215072,11.128426215309926,No
2009,Alberta,Rye,1831,566682.91,477.17896248072617,19.070546455296927,No
1969,Alberta,Potatoes,4532,603012.8,468.19641314808166,11.477272279032915,No
1946,Saskatchewan,Rye,1688,-5893.889999999999,469.1615569150846,12.092301591141444,No
1920,Nova Scotia,Potatoes,2468,487161.5,214.53268405209928,13.026769832802081,Yes
1953,Saskatchewan,Tomatoes,4192,2539788.8,378.97464119665955,9.682861087529924,Yes
1989,Manitoba,Sugar Beets,3649,1085168.29,497.28641316151555,9.722334572318388,No
1970,British Columbia,Potatoes,4685,715991.25,461.3462761019817,12.3841743335423,Yes
2015,British Columbia,Corn,5697,793069.92,256.28064324260873,9.009948604075772,Yes
1935,Prince Edward Island,Tomatoes,3432,1526146.5,413.15667453892473,9.852265261482767,Yes
1937,Prince Edward Island,Tomatoes,3852,1722711.6,301.8060920818464,12.082069945070035,Yes
1969,Alberta,Potatoes,4337,638173.8,474.94397482115613,11.65202391648507,No
1977,Ontario,Rye,1374,174380.77,267.404671299882,10.815637822523794,No
1979,British Columbia,Potatoes,3913,304824.53,332.16864613889373,10.099268094586987,Yes
1948,Prince Edward Island,Sugar Beets,4590,866545.18,389.18314804442423,15.700611665094495,No
2001,Quebec,Sugar Beets,3904,484739.42,451.7866497430658,17.927810989646176,Yes
1978,Manitoba,Potatoes,4021,1002094.1,378.27273269315737,18.21879914390628,No
1970,Saskatchewan,Wheat,2642,684420.0,473.97305693193204,9.763035182996298,No
2020,Prince Edward Island,Sugar Beets,2027,307519.6,314.4192401750214,5.398373454047844,No
1993,British Columbia,Sugar Beets,3161,268102.62,348.41405441656536,10.777973664231764,No
2008,Quebec,Soybeans,2571,430507.64,300.1097987093012,15.301722843146818,No
2020,Alberta,Canola,1959,586492.0,576.8583144828409,12.970996614124665,No
1930,Ontario,Rye,1528,198651.56,363.5492334877866,13.12077357924143,No
2000,New Brunswick,Wheat,1995,663660.6,399.0147807543161,7.97528818593636,No
1925,Nova Scotia,Potatoes,2617,633215.12,646.536290328274,7.9674853769222995,Yes
1967,Prince Edward Island,Wheat,2686,537350.46,333.1262710789265,9.826587878974092,No
2020,Alberta,Canola,2188,500823.0,551.6081951399452,15.36179334215477,No
1980,Nova Scotia,Wheat,2878,269518.6,503.0064085745664,13.680833139846136,No
1996,Ontario,Oats,1496,337937.76,208.15032949314767,12.312330560440916,No
1955,New Brunswick,Barley,3192,566663.01,500.02377067715526,7.856217167558857,Yes
1930,Saskatchewan,Barley,2001,253594.39,246.8199229678043,14.791106120343262,No
2017,Alberta,Wheat,2664,126027.0,430.3152922192621,15.787369183247382,No
1991,Alberta,Barley,2818,403109.6,407.88463797757333,16.45078970624079,Yes
1924,Ontario,Canola,2040,370142.68,377.7863012187859,13.450600048870283,Yes
1964,Prince Edward Island,Wheat,2614,667117.6,453.49029291387757,14.218729116685177,No
1939,Saskatchewan,Potatoes,2618,161872.52,250.18986881269763,13.228062190512388,No
2011,Saskatchewan,Corn,4079,256215.3,324.1447528689834,16.04095422152381,No
2012,Ontario,Corn,5813,427760.86,413.63856014114754,13.179814980230905,Yes
1924,Quebec,Sugar Beets,4374,325188.9,408.3888064312186,12.241446193865762,Yes
1938,Manitoba,Soybeans,2760,331736.86,464.19824752538426,15.97074338240035,No
2007,Quebec,Soybeans,3437,614820.79,544.6810108945266,9.417775231189562,No
1975,Prince Edward Island,Wheat,3405,236737.2,338.9211056121416,16.60566345444837,No
1938,Nova Scotia,Barley,2333,296810.83,376.37120475012625,4.98452802185221,No
2003,British Columbia,Barley,2350,140055.47,305.85128791719393,16.064200739371262,No
2002,Quebec,Sugar Beets,4326,353177.67,390.78964016699655,9.49934295468999,Yes
2002,Nova Scotia,Tomatoes,2629,1211627.6,585.624471772632,12.044357604744295,No
1924,Quebec,Sugar Beets,4538,298946.9,442.8758927042319,12.554031738480035,Yes
1997,Ontario,Canola,925,397814.12,320.560471044021,13.392674823979062,Yes
1931,Prince Edward Island,Barley,2578,265110.33,388.58191950600747,16.786461177834912,No
1955,Manitoba,Canola,1329,179676.2,601.6273886497204,4.605101615955742,No
2024,Manitoba,Oats,1925,193254.32,423.27334094671613,10.259780916599,No
1957,British Columbia,Corn,5024,460226.37,517.8359411852806,12.561754061845921,No
1922,Prince Edward Island,Potatoes,3470,431371.0,308.4428372368069,15.55872597810325,Yes
1995,British Columbia,Wheat,2449,861805.0,318.7276901918528,11.276027151251794,Yes
1942,New Brunswick,Sugar Beets,4389,507533.18,377.1008788762832,9.969815583802186,Yes
1978,Manitoba,Rye,1494,209650.8,230.16727900273975,12.422093363968052,No
1936,Prince Edward Island,Potatoes,4758,999432.6,458.14655488556645,14.721926754098147,No
1946,Ontario,Oats,1648,255974.25,315.63394362343996,11.451139683058084,Yes
1922,Quebec,Potatoes,3920,423622.0,331.0267694075581,9.81405286860064,Yes
1967,Prince Edward Island,Corn,4121,782629.24,323.51565937171415,13.89848596501409,Yes
1984,Alberta,Rye,1723,224959.38,363.15470265747695,11.175697669399245,No
2002,Prince Edward Island,Soybeans,3614,1527825.24,411.3821647651292,9.041249006513704,No
1977,Manitoba,Canola,1965,1320316.16,327.3018599970074,10.617910853823973,Yes
1971,British Columbia,Potatoes,3346,265700.2,353.50168842933175,11.915000903184552,No
1984,Nova Scotia,Potatoes,3534,162322.5,498.9013117574708,14.892946185348032,Yes
2000,Quebec,Canola,1806,1161325.2,474.89644378879603,9.634235368186705,No
2020,Ontario,Sugar Beets,3649,571345.4,423.07211756447344,11.194877521742274,No
2004,Saskatchewan,Oats,2049,533423.0,334.93082629845173,9.323744536309572,Yes
2002,Nova Scotia,Tomatoes,2665,1153954.6,537.1405288661975,13.856532264874293,No
1925,Ontario,Oats,2079,144035.9,296.4791560609098,7.1945264316805595,No
2019,British Columbia,Tomatoes,3717,863802.2,503.8052122453186,13.926460257854243,Yes
1926,Prince Edward Island,Wheat,3090,429213.92,361.73935033513277,9.60345957373109,No
2018,Prince Edward Island,Soybeans,3038,1433858.48,377.2139822717055,9.571046798577012,No
1934,Quebec,Tomatoes,4234,1872072.8,480.49503655573,8.695894416305928,No
1921,Manitoba,Canola,1755,259526.12,384.0929243201032,14.725596299221413,No
1977,Quebec,Corn,4943,981132.82,360.8371512183542,6.166146327312523,Yes
1968,British Columbia,Rye,1694,254253.49,465.43574624418545,16.117159666156947,Yes
1964,Prince Edward Island,Canola,1821,1003481.6,503.59771309469807,15.229347375503517,No
2010,Manitoba,Canola,1367,964447.4,285.62482831844403,16.759332104775176,Yes
2020,Alberta,Sugar Beets,3278,445776.4,395.9201068871689,13.952550289144073,No
1984,Nova Scotia,Potatoes,3555,153896.5,532.3282636545632,11.139604878938108,Yes
1954,Prince Edward Island,Canola,1811,711808.56,534.8606079886349,9.63315531055173,No
2023,New Brunswick,Canola,1916,132235.0,453.2057443899677,10.40534828162709,Yes
1976,Saskatchewan,Corn,4161,792696.92,480.35045851403106,5.512509774570266,Yes
2024,British Columbia,Wheat,3537,142770.12,406.4342783936804,10.082628823686772,Yes
1922,Prince Edward Island,Potatoes,3604,494655.0,351.2600261919069,14.285019407115426,Yes
2017,Alberta,Wheat,2595,112409.0,498.2598471531145,14.369637382029527,No
1979,Alberta,Tomatoes,2739,1999383.85,459.31356985261544,5.048278594656482,Yes
1947,Saskatchewan,Rye,1795,30778.149999999994,398.3442078201947,9.576312892551453,Yes
